Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,aclrtBinaryLoadFromData,655.04,1,655.04,655.04,655.04,0
host,acl,aclrtCreateStream,1135.97,1,1135.97,1135.97,1135.97,0
host,acl,aclrtDestroyStream,811.04,1,811.04,811.04,811.04,0
host,acl,aclrtFree,9.68,3,3.227,1.62,6.09,4.12
host,acl,aclrtGetDeviceInfo,32.73,16,2.046,1.3,6.26,1.661
host,acl,aclrtLaunchKernelWithHostArgs,436.92,15,29.128,4.63,363.75,7998.121
host,acl,aclrtMalloc,95.22,4,23.805,1.76,79.51,1050.862
host,acl,aclrtMemcpy,368.28,24,15.345,11.84,38.33,34.998
host,acl,aclrtMemcpyAsync,43.92,15,2.928,2.34,8.61,2.321
host,acl,aclrtMemsetAsync,151.53,15,10.102,6.92,27.85,31.975
host,acl,aclrtResetDevice,462667.45,1,462667.45,462667.45,462667.45,0
host,acl,aclrtSynchronizeStream,752.03,16,47.002,1.49,85.23,365.504
host,node,launch,1541.94,15,102.796,25.4,1174.88,82098.551
