Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,49,3,0.000,1789359152607589.120	,1789359152607589.120
0,N/A,MEMCPY_ASYNC,46,0,2.620,1789359152614958.720	,1789359152614961.340
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb1ELj2ELj64ELj128ELj64ELb0EEEvPhS1_S1_S1_S1_mS1_jN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,1,35.480,1789359152616086.360	,1789359152616121.840
0,N/A,MEMCPY_ASYNC,46,2,1.160,1789359152616144.280	,1789359152616145.440
0,N/A,PROFILING_DISABLE,49,4,0.000,1789359152617398.660	,1789359152617398.660
0,N/A,PLACE_HOLDER_SQE,49,5,0.000,1789359152617452.460	,1789359152617452.460
