Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,49,3,0.020,1789359145572383.075	,1789359145572383.095
0,N/A,MEMCPY_ASYNC,46,0,2.640,1789359145580292.395	,1789359145580295.035
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb1ELj2ELj64ELj128ELj64ELb0EEEvPhS1_S1_S1_S1_mS1_jN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,1,37.760,1789359145581319.355	,1789359145581357.115
0,N/A,MEMCPY_ASYNC,46,2,1.120,1789359145581378.755	,1789359145581379.875
0,N/A,PROFILING_DISABLE,49,4,0.020,1789359145582653.975	,1789359145582653.995
0,N/A,PLACE_HOLDER_SQE,49,5,0.020,1789359145582705.915	,1789359145582705.935
