Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,aclrtBinaryLoadFromData,667.18,1,667.18,667.18,667.18,0
host,acl,aclrtCreateStream,1838.03,1,1838.03,1838.03,1838.03,0
host,acl,aclrtDestroyStream,871.37,1,871.37,871.37,871.37,0
host,acl,aclrtFree,9.64,3,3.213,1.49,6.22,4.552
host,acl,aclrtGetDeviceInfo,33.33,16,2.083,1.34,6.33,1.678
host,acl,aclrtLaunchKernelWithHostArgs,396.2,15,26.413,5.14,322.23,6250.54
host,acl,aclrtMalloc,105.96,4,26.49,1.56,89.8,1355.325
host,acl,aclrtMemcpy,375.46,24,15.644,11.78,43.09,47.086
host,acl,aclrtMemcpyAsync,44.61,15,2.974,2.43,8.69,2.368
host,acl,aclrtMemsetAsync,176.18,15,11.745,7.72,25.81,26.905
host,acl,aclrtResetDevice,465447.01,1,465447.01,465447.01,465447.01,0
host,acl,aclrtSynchronizeStream,1192.81,16,74.551,1.23,446.37,9546.685
host,node,launch,1488.97,15,99.265,23.15,1158.85,80194.724
