Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,49,3,0.020,1789496908885223.295	,1789496908885223.315
0,N/A,MEMCPY_ASYNC,46,0,2.600,1789496908924207.535	,1789496908924210.135
0,N/A,MEMCPY_ASYNC,46,1,2.720,1789496908924258.975	,1789496908924261.695
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb1ELj2ELj64ELj128ELj64ELb1EEEvPhS1_S1_S1_S1_mS1_S1_jN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,2,440.500,1789496908925393.735	,1789496908925834.235
0,N/A,MEMCPY_ASYNC,46,3,1.280,1789496908925836.055	,1789496908925837.335
0,N/A,PROFILING_DISABLE,49,4,0.000,1789496908968090.115	,1789496908968090.115
0,N/A,PLACE_HOLDER_SQE,49,5,0.000,1789496908968142.935	,1789496908968142.935
