Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,49,3,0.000,1789358842407871.685	,1789358842407871.685
0,N/A,MEMCPY_ASYNC,46,0,2.620,1789358842415592.945	,1789358842415595.565
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb1ELj2ELj64ELj128ELj64ELb1EEEvPhS1_S1_S1_S1_mS1_jN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,1,35.480,1789358842416759.905	,1789358842416795.385
0,_ZN4bmms23FinalizeAutoFusedSplitNILj64EEEvPhS1_NS_5ShapeEjj,AI_VECTOR_CORE,46,2,5.340,1789358842416818.785	,1789358842416824.125
0,N/A,MEMCPY_ASYNC,46,3,1.140,1789358842416841.685	,1789358842416842.825
0,N/A,PROFILING_DISABLE,49,4,0.020,1789358842418030.825	,1789358842418030.845
0,N/A,PLACE_HOLDER_SQE,49,5,0.020,1789358842418085.685	,1789358842418085.705
