Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,49,3,0.020,1789572520276943.916	,1789572520276943.936
0,N/A,MEMCPY_ASYNC,46,0,2.640,1789572520284435.325	,1789572520284437.965
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb1ELj2ELj64ELj128ELj64ELb0EEEvPhS1_S1_S1_S1_mS1_S1_jN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,1,35.880,1789572520285690.910	,1789572520285726.791
0,N/A,MEMCPY_ASYNC,46,2,1.260,1789572520285749.812	,1789572520285751.072
0,N/A,PROFILING_DISABLE,49,4,0.000,1789572520286959.136	,1789572520286959.136
0,N/A,PLACE_HOLDER_SQE,49,5,0.020,1789572520287013.517	,1789572520287013.537
