Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,49,3,0.020,1789496764831099.095	,1789496764831099.115
0,N/A,MEMCPY_ASYNC,46,0,2.600,1789496764838435.415	,1789496764838438.015
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb1ELj2ELj64ELj128ELj64ELb0EEEvPhS1_S1_S1_S1_mS1_S1_jN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,1,16.980,1789496764839823.835	,1789496764839840.815
0,N/A,MEMCPY_ASYNC,46,2,1.180,1789496764839882.655	,1789496764839883.835
0,N/A,PROFILING_DISABLE,49,4,0.000,1789496764841087.135	,1789496764841087.135
0,N/A,PLACE_HOLDER_SQE,49,5,0.020,1789496764841138.675	,1789496764841138.695
