Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,49,3,0.020,1789496731654618.895	,1789496731654618.915
0,N/A,MEMCPY_ASYNC,46,0,2.600,1789496731661842.615	,1789496731661845.215
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb1ELj2ELj64ELj128ELj64ELb0EEEvPhS1_S1_S1_S1_mS1_S1_jN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,1,15.780,1789496731662936.055	,1789496731662951.835
0,N/A,MEMCPY_ASYNC,46,2,1.200,1789496731662991.475	,1789496731662992.675
0,N/A,PROFILING_DISABLE,49,4,0.020,1789496731664166.395	,1789496731664166.415
0,N/A,PLACE_HOLDER_SQE,49,5,0.000,1789496731664220.555	,1789496731664220.555
