Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,49,3,0.020,1789358869532189.900	,1789358869532189.920
0,N/A,MEMCPY_ASYNC,46,0,2.600,1789358869539478.900	,1789358869539481.500
0,_ZN4bmms26BatchMatmulMaxSumAutoFusedIDhLb0ELb0ELb1ELb1ELj2ELj64ELj128ELj64ELb1EEEvPhS1_S1_S1_S1_mS1_jN7AscendC6tiling11TCubeTilingENS_5ShapeEj,MIX_AIC,46,1,36.700,1789358869540630.460	,1789358869540667.160
0,_ZN4bmms23FinalizeAutoFusedSplitNILj64EEEvPhS1_NS_5ShapeEjj,AI_VECTOR_CORE,46,2,5.600,1789358869540690.420	,1789358869540696.020
0,N/A,MEMCPY_ASYNC,46,3,1.160,1789358869540713.420	,1789358869540714.580
0,N/A,PROFILING_DISABLE,49,4,0.000,1789358869541952.160	,1789358869541952.160
0,N/A,PLACE_HOLDER_SQE,49,5,0.000,1789358869542004.520	,1789358869542004.520
